stem_path,match_key,score,tags
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Woman_(Vocals).flac,woman ( ),0.636,nostalgic-hit; emotional-depth; vocal-magic; harmony-rich; timeless-classic; warm-analog; slow-burn; comedown; layer-friendly; adds-depth; boomer-classic; melodic-overlay; cool-down
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Woman_(Instrumental).flac,woman ( ),0.636,nostalgic-hit; emotional-depth; vocal-magic; harmony-rich; timeless-classic; warm-analog; slow-burn; comedown; layer-friendly; adds-depth; boomer-classic; melodic-overlay; cool-down
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Worlds to Run_(Vocals).flac,worlds to run,1.000,hip-hop-experimental; emotional-depth; textural-beauty; vocal-magic; genre-crossover; adds-depth; slow-burn; layer-friendly; atmospheric-wash; indie-cred; experimental; head-nodder; smooth-transitions; bridge-element
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Worlds to Run_(Instrumental).flac,worlds to run,1.000,hip-hop-experimental; emotional-depth; textural-beauty; vocal-magic; genre-crossover; adds-depth; slow-burn; layer-friendly; atmospheric-wash; indie-cred; experimental; head-nodder; smooth-transitions; bridge-element
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Worry Wart_(Vocals).flac,worry wart,1.000,textural-beauty; emotional-depth; psychedelic-journey; texture-add; vocal-minimal; retro-modern; meditation-inducer; slow-burn; sunrise; layer-friendly; atmospheric-wash; indie-cred; lush; flowing; rock-psychedelic
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Worry Wart_(Instrumental).flac,worry wart,1.000,textural-beauty; emotional-depth; psychedelic-journey; texture-add; vocal-minimal; retro-modern; meditation-inducer; slow-burn; sunrise; layer-friendly; atmospheric-wash; indie-cred; lush; flowing; rock-psychedelic
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Wouldn't It Be Nice_(Vocals).flac,wouldn t it be nice ( ),0.912,rock-classic; nostalgic-hit; euphoric-melody; harmonic-surprise; vocal-magic; harmony-rich; timeless-classic; lifts-mood; sing-along-potential; warm-up; layer-friendly; key-adaptable; anchor-track
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Wouldn't It Be Nice_(Instrumental).flac,wouldn t it be nice ( ),0.912,rock-classic; nostalgic-hit; euphoric-melody; harmonic-surprise; vocal-magic; harmony-rich; timeless-classic; lifts-mood; sing-along-potential; warm-up; layer-friendly; key-adaptable; anchor-track
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Wouldn't Leave_(Vocals).flac,wouldn't leave,1.000,hip-hop-conscious; emotional-depth; vocal-prominent; cultural-moment; warm-analog; head-nodder; slow-burn; breakdown-rich; generational-bridge; needs-layering; textural-beauty; contemporary-classic
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Wouldn't Leave_(Instrumental).flac,wouldn't leave,1.000,hip-hop-conscious; emotional-depth; vocal-prominent; cultural-moment; warm-analog; head-nodder; slow-burn; breakdown-rich; generational-bridge; needs-layering; textural-beauty; contemporary-classic
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Wuthering Heights_(Vocals).flac,wuthering heights,1.000,nostalgic-hit; emotional-depth; vocal-magic; harmonic-surprise; timeless-classic; warm-analog; wildcard; sing-along-potential; emotional-rollercoaster; energy-weaver; pop-sophisticated; vocal-prominent
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Wuthering Heights_(Instrumental).flac,wuthering heights,1.000,nostalgic-hit; emotional-depth; vocal-magic; harmonic-surprise; timeless-classic; warm-analog; wildcard; sing-along-potential; emotional-rollercoaster; energy-weaver; pop-sophisticated; vocal-prominent
/Volumes/T7 Shield/3000AD/alldj_stem_separated/XYZ_(Vocals).flac,xyz,1.000,hip-hop-conscious; rhythmic-foundation; instant-impact; vocal-prominent; crowd-pleaser; punchy-dynamics; beatmatched-friendly; head-nodder; contemporary-classic; maintains-vibe; crisp-digital
/Volumes/T7 Shield/3000AD/alldj_stem_separated/XYZ_(Instrumental).flac,xyz,1.000,hip-hop-conscious; rhythmic-foundation; instant-impact; vocal-prominent; crowd-pleaser; punchy-dynamics; beatmatched-friendly; head-nodder; contemporary-classic; maintains-vibe; crisp-digital
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Yellow Magic (Tong Poo)_(Vocals).flac,yellow magic (tong poo),1.000,electronic-experimental; nostalgic-hit; instrumental; crisp-digital; bridge-element; timeless-classic; instant-impact; lifts-mood; layer-friendly; body-mover; intricate; smooth-transitions
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Yesterday_(Vocals).flac,yesterday ( ),0.677,nostalgic-hit; emotional-depth; vocal-magic; timeless-classic; boomer-classic; palate-cleanser; cool-down; warm-analog; subtle-nuance; non-danceable-standalone; needs-layering; minimal-space
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Yellow Magic (Tong Poo)_(Instrumental).flac,yellow magic (tong poo),1.000,electronic-experimental; nostalgic-hit; instrumental; crisp-digital; bridge-element; timeless-classic; instant-impact; lifts-mood; layer-friendly; body-mover; intricate; smooth-transitions
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Yesterday_(Instrumental).flac,yesterday ( ),0.677,nostalgic-hit; emotional-depth; vocal-magic; timeless-classic; boomer-classic; palate-cleanser; cool-down; warm-analog; subtle-nuance; non-danceable-standalone; needs-layering; minimal-space
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You & Me (1)_(Vocals).flac,you & me,1.000,electronic-dance; vocal-prominent; euphoric-melody; sophisticated-groove; instant-dancefloor; anchor-track; energy-injector; retro-modern; punchy-dynamics; breakdown-rich; beatmatched-friendly; crowd-pleaser
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You & Me (1)_(Instrumental).flac,you & me,1.000,electronic-dance; vocal-prominent; euphoric-melody; sophisticated-groove; instant-dancefloor; anchor-track; energy-injector; retro-modern; punchy-dynamics; breakdown-rich; beatmatched-friendly; crowd-pleaser
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You & Me_(Vocals).flac,you & me,1.000,electronic-dance; vocal-prominent; euphoric-melody; sophisticated-groove; instant-dancefloor; anchor-track; energy-injector; retro-modern; punchy-dynamics; breakdown-rich; beatmatched-friendly; crowd-pleaser
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You & Me_(Instrumental).flac,you & me,1.000,electronic-dance; vocal-prominent; euphoric-melody; sophisticated-groove; instant-dancefloor; anchor-track; energy-injector; retro-modern; punchy-dynamics; breakdown-rich; beatmatched-friendly; crowd-pleaser
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Ain't The Problem_(Vocals).flac,you ain't the problem,1.000,vocal-magic; sophisticated-groove; retro-modern; body-mover; anchor-track; warm-analog; contemporary-classic; head-nodder; harmonic-surprise; breakdown-rich; loop-gold; vocal-prominent; energy-injector
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Ain't The Problem_(Instrumental).flac,you ain't the problem,1.000,vocal-magic; sophisticated-groove; retro-modern; body-mover; anchor-track; warm-analog; contemporary-classic; head-nodder; harmonic-surprise; breakdown-rich; loop-gold; vocal-prominent; energy-injector
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Can Have It All_(Vocals).flac,you can have it all,1.000,nostalgic-hit; vocal-magic; sophisticated-groove; rhythmic-foundation; vocal-prominent; timeless-classic; lifts-mood; sustainer; warm-up; layer-friendly; warm-analog; crowd-pleaser
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Can Have It All_(Instrumental).flac,you can have it all,1.000,nostalgic-hit; vocal-magic; sophisticated-groove; rhythmic-foundation; vocal-prominent; timeless-classic; lifts-mood; sustainer; warm-up; layer-friendly; warm-analog; crowd-pleaser
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Could've Been a Lady_(Vocals).flac,you could've been a lady,1.000,nostalgic-hit; sophisticated-groove; vocal-magic; instant-dancefloor; warm-analog; timeless-classic; body-mover; rhythmic-foundation; mashup-ready; energy-injector; short-intro; boomer-classic
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Could Be More As You Are_(Vocals).flac,you could be more as you are,1.000,nostalgic-hit; sophisticated-groove; rhythmic-hypnosis; vocal-magic; world-fusion; retro-modern; vintage-revival; slow-burn-dance; warm-up; layer-friendly; long-intro; breakdown-rich; warm-analog
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Could Be More As You Are_(Instrumental).flac,you could be more as you are,1.000,nostalgic-hit; sophisticated-groove; rhythmic-hypnosis; vocal-magic; world-fusion; retro-modern; vintage-revival; slow-burn-dance; warm-up; layer-friendly; long-intro; breakdown-rich; warm-analog
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Make Me Feel Good_(Vocals).flac,you make me feel good,1.000,rock-classic; nostalgic-hit; timeless-classic; lifts-mood; vocal-prominent; harmony-rich; warm-analog; instant-impact; sing-along-potential; short-intro; mashup-ready; boomer-classic; harmonic-surprise; body-mover
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Could've Been a Lady_(Instrumental).flac,you could've been a lady,1.000,nostalgic-hit; sophisticated-groove; vocal-magic; instant-dancefloor; warm-analog; timeless-classic; body-mover; rhythmic-foundation; mashup-ready; energy-injector; short-intro; boomer-classic
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Make Me Feel Good_(Instrumental).flac,you make me feel good,1.000,rock-classic; nostalgic-hit; timeless-classic; lifts-mood; vocal-prominent; harmony-rich; warm-analog; instant-impact; sing-along-potential; short-intro; mashup-ready; boomer-classic; harmonic-surprise; body-mover
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Only Live Once_(Vocals).flac,you only live once,1.000,rock-indie; nostalgic-hit; instant-impact; vocal-prominent; timeless-classic; sing-along-potential; full-energy-start; head-nodder; punchy-dynamics; warm-up; mashup-ready; bridge-element
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Never Give Me Your Money_(Vocals).flac,you never give me your money ( ),0.883,nostalgic-hit; harmonic-surprise; emotional-rollercoaster; bridge-element; timeless-classic; rock-classic; harmony-rich; warm-analog; breakdown-rich; energy-weaver; boomer-classic; wildcard; loop-gold
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Never Give Me Your Money_(Instrumental).flac,you never give me your money ( ),0.883,nostalgic-hit; harmonic-surprise; emotional-rollercoaster; bridge-element; timeless-classic; rock-classic; harmony-rich; warm-analog; breakdown-rich; energy-weaver; boomer-classic; wildcard; loop-gold
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Only Live Once_(Instrumental).flac,you only live once,1.000,rock-indie; nostalgic-hit; instant-impact; vocal-prominent; timeless-classic; sing-along-potential; full-energy-start; head-nodder; punchy-dynamics; warm-up; mashup-ready; bridge-element
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Sexy Thing (1)_(Vocals).flac,you sexy thing,1.000,nostalgic-hit; vocal-magic; rock-indie; retro-modern; instant-impact; sing-along-potential; crowd-pleaser; gritty-texture; mashup-ready; bridge-element; warm-up; layer-friendly
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Sexy Thing (1)_(Instrumental).flac,you sexy thing,1.000,nostalgic-hit; vocal-magic; rock-indie; retro-modern; instant-impact; sing-along-potential; crowd-pleaser; gritty-texture; mashup-ready; bridge-element; warm-up; layer-friendly
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Sexy Thing_(Vocals).flac,you sexy thing,1.000,nostalgic-hit; vocal-magic; rock-indie; retro-modern; instant-impact; sing-along-potential; crowd-pleaser; gritty-texture; mashup-ready; bridge-element; warm-up; layer-friendly
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You Sexy Thing_(Instrumental).flac,you sexy thing,1.000,nostalgic-hit; vocal-magic; rock-indie; retro-modern; instant-impact; sing-along-potential; crowd-pleaser; gritty-texture; mashup-ready; bridge-element; warm-up; layer-friendly
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You're So Vain_(Vocals).flac,you re so vain (lp ),0.839,nostalgic-hit; vocal-magic; timeless-classic; sing-along-potential; warm-analog; slow-burn; bridge-element; smooth-transitions; pop-sophisticated; adds-depth; boomer-classic; crowd-pleaser; generational-bridge; key-adaptable
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You're Going To Lose That Girl_(Vocals).flac,you re going to lose that girl ( ),0.925,rock-classic; nostalgic-hit; vocal-magic; harmony-rich; timeless-classic; instant-impact; sing-along-potential; crowd-pleaser; warm-analog; short-intro; melodic-overlay; key-adaptable
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You're Going To Lose That Girl_(Instrumental).flac,you re going to lose that girl ( ),0.925,rock-classic; nostalgic-hit; vocal-magic; harmony-rich; timeless-classic; instant-impact; sing-along-potential; crowd-pleaser; warm-analog; short-intro; melodic-overlay; key-adaptable
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You're So Vain_(Instrumental).flac,you re so vain (lp ),0.839,nostalgic-hit; vocal-magic; timeless-classic; sing-along-potential; warm-analog; slow-burn; bridge-element; smooth-transitions; pop-sophisticated; adds-depth; boomer-classic; crowd-pleaser; generational-bridge; key-adaptable
/Volumes/T7 Shield/3000AD/alldj_stem_separated/YOU'RE THE ONE_(Vocals).flac,you're the one,1.000,electronic-dance; jazz-influenced; sophisticated-groove; vocal-prominent; retro-modern; warm-analog; body-mover; warm-up; smooth-transitions; loop-gold; crowd-pleaser; beatmatched-friendly; nostalgic-hit
"/Volumes/T7 Shield/3000AD/alldj_stem_separated/You're The First, The Last, My Everything_(Vocals).flac",you re the first the last my everything ( ),0.930,nostalgic-hit; vocal-magic; sophisticated-groove; timeless-classic; lifts-mood; instant-impact; warm-analog; crowd-pleaser; mashup-ready; rhythmic-foundation; boomer-classic; set-opener; body-mover
"/Volumes/T7 Shield/3000AD/alldj_stem_separated/You're The First, The Last, My Everything_(Instrumental).flac",you re the first the last my everything ( ),0.930,nostalgic-hit; vocal-magic; sophisticated-groove; timeless-classic; lifts-mood; instant-impact; warm-analog; crowd-pleaser; mashup-ready; rhythmic-foundation; boomer-classic; set-opener; body-mover
/Volumes/T7 Shield/3000AD/alldj_stem_separated/YOU'RE THE ONE_(Instrumental).flac,you're the one,1.000,electronic-dance; jazz-influenced; sophisticated-groove; vocal-prominent; retro-modern; warm-analog; body-mover; warm-up; smooth-transitions; loop-gold; crowd-pleaser; beatmatched-friendly; nostalgic-hit
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You've Got a Woman_(Vocals).flac,you've got a woman,1.000,nostalgic-hit; vocal-magic; textural-beauty; bridge-element; vocal-prominent; retro-modern; lifts-mood; sustainer; warm-up; layer-friendly; warm-analog; psychedelic; steady; pop-sophisticated; head-nodder
/Volumes/T7 Shield/3000AD/alldj_stem_separated/You've Got a Woman_(Instrumental).flac,you've got a woman,1.000,nostalgic-hit; vocal-magic; textural-beauty; bridge-element; vocal-prominent; retro-modern; lifts-mood; sustainer; warm-up; layer-friendly; warm-analog; psychedelic; steady; pop-sophisticated; head-nodder
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Young Americans (1)_(Vocals).flac,young americans,1.000,nostalgic-hit; vocal-magic; sophisticated-groove; vintage-revival; warm-analog; bridge-element; adds-depth; slow-burn; layer-friendly; crowd-pleaser; timeless-classic; head-nodder
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Young Americans (1)_(Instrumental).flac,young americans,1.000,nostalgic-hit; vocal-magic; sophisticated-groove; vintage-revival; warm-analog; bridge-element; adds-depth; slow-burn; layer-friendly; crowd-pleaser; timeless-classic; head-nodder
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Young Americans_(Vocals).flac,young americans,1.000,nostalgic-hit; vocal-magic; sophisticated-groove; vintage-revival; warm-analog; bridge-element; adds-depth; slow-burn; layer-friendly; crowd-pleaser; timeless-classic; head-nodder
/Volumes/T7 Shield/3000AD/alldj_stem_separated/Young Americans_(Instrumental).flac,young americans,1.000,nostalgic-hit; vocal-magic; sophisticated-groove; vintage-revival; warm-analog; bridge-element; adds-depth; slow-burn; layer-friendly; crowd-pleaser; timeless-classic; head-nodder
